gene,seq1,seq2,tm_score
wzx,wzx_seq11.pdb,wzx_seq32.pdb,0.37539
wzx,wzx_seq11.pdb,wzx_seq8.pdb,0.44319
wzx,wzx_seq11.pdb,wzx_seq63.pdb,0.40427
wzx,wzx_seq11.pdb,wzx_seq57.pdb,0.4523
wzx,wzx_seq11.pdb,wzx_seq4.pdb,0.5142
wzx,wzx_seq11.pdb,wzx_seq18.pdb,0.4085
wzx,wzx_seq11.pdb,wzx_seq54.pdb,0.61988
wzx,wzx_seq11.pdb,wzx_seq69.pdb,0.59373
wzx,wzx_seq11.pdb,wzx_seq55.pdb,0.41365
wzx,wzx_seq11.pdb,wzx_seq56.pdb,0.4446
wzx,wzx_seq11.pdb,wzx_seq39.pdb,0.44242
wzx,wzx_seq11.pdb,wzx_seq38.pdb,0.43419
wzx,wzx_seq11.pdb,wzx_seq6.pdb,0.41742
wzx,wzx_seq11.pdb,wzx_seq62.pdb,0.41156
wzx,wzx_seq11.pdb,wzx_seq60.pdb,0.36023
wzx,wzx_seq11.pdb,wzx_seq53.pdb,0.63706
wzx,wzx_seq11.pdb,wzx_seq40.pdb,0.39697
wzx,wzx_seq11.pdb,wzx_seq78.pdb,0.4341
wzx,wzx_seq11.pdb,wzx_seq19.pdb,0.4404
wzx,wzx_seq11.pdb,wzx_seq34.pdb,0.35208
wzx,wzx_seq11.pdb,wzx_seq33.pdb,0.41669
wzx,wzx_seq11.pdb,wzx_seq81.pdb,0.53212
wzx,wzx_seq11.pdb,wzx_seq44.pdb,0.46229
wzx,wzx_seq11.pdb,wzx_seq2.pdb,0.50727
wzx,wzx_seq11.pdb,wzx_seq15.pdb,0.42353
wzx,wzx_seq11.pdb,wzx_seq21.pdb,0.46188
wzx,wzx_seq11.pdb,wzx_seq14.pdb,0.82248
wzx,wzx_seq11.pdb,wzx_seq35.pdb,0.4742
wzx,wzx_seq11.pdb,wzx_seq20.pdb,0.42909
wzx,wzx_seq11.pdb,wzx_seq82.pdb,0.47001
wzx,wzx_seq11.pdb,wzx_seq23.pdb,0.48943
wzx,wzx_seq11.pdb,wzx_seq24.pdb,0.50783
wzx,wzx_seq11.pdb,wzx_seq47.pdb,0.48772
wzx,wzx_seq11.pdb,wzx_seq83.pdb,0.63857
wzx,wzx_seq11.pdb,wzx_seq30.pdb,0.46975
wzx,wzx_seq11.pdb,wzx_seq43.pdb,0.34222
wzx,wzx_seq11.pdb,wzx_seq67.pdb,0.45549
wzx,wzx_seq11.pdb,wzx_seq46.pdb,0.57111
wzx,wzx_seq11.pdb,wzx_seq22.pdb,0.42696
wzx,wzx_seq11.pdb,wzx_seq76.pdb,0.48927
wzx,wzx_seq11.pdb,wzx_seq65.pdb,0.48442
wzx,wzx_seq72.pdb,wzx_seq59.pdb,0.4601
wzx,wzx_seq72.pdb,wzx_seq10.pdb,0.38933
wzx,wzx_seq72.pdb,wzx_seq25.pdb,0.42629
wzx,wzx_seq72.pdb,wzx_seq71.pdb,0.39594
wzx,wzx_seq72.pdb,wzx_seq49.pdb,0.46314
wzx,wzx_seq72.pdb,wzx_seq36.pdb,0.39226
wzx,wzx_seq72.pdb,wzx_seq77.pdb,0.41932
wzx,wzx_seq72.pdb,wzx_seq45.pdb,0.38641
wzx,wzx_seq72.pdb,wzx_seq58.pdb,0.38018
wzx,wzx_seq72.pdb,wzx_seq27.pdb,0.59127
wzx,wzx_seq72.pdb,wzx_seq51.pdb,0.40957
wzx,wzx_seq72.pdb,wzx_seq66.pdb,0.39036
wzx,wzx_seq72.pdb,wzx_seq3.pdb,0.47964
wzx,wzx_seq72.pdb,wzx_seq79.pdb,0.4957
wzx,wzx_seq72.pdb,wzx_seq52.pdb,0.39434
wzx,wzx_seq72.pdb,wzx_seq48.pdb,0.40687
wzx,wzx_seq72.pdb,wzx_seq1.pdb,0.43648
wzx,wzx_seq72.pdb,wzx_seq32.pdb,0.34368
wzx,wzx_seq72.pdb,wzx_seq8.pdb,0.45591
wzx,wzx_seq72.pdb,wzx_seq63.pdb,0.34506
wzx,wzx_seq72.pdb,wzx_seq57.pdb,0.45535
wzx,wzx_seq72.pdb,wzx_seq4.pdb,0.41578
wzx,wzx_seq72.pdb,wzx_seq18.pdb,0.60062
wzx,wzx_seq72.pdb,wzx_seq54.pdb,0.37386
wzx,wzx_seq72.pdb,wzx_seq69.pdb,0.43912
wzx,wzx_seq72.pdb,wzx_seq55.pdb,0.38372
wzx,wzx_seq72.pdb,wzx_seq56.pdb,0.41032
wzx,wzx_seq72.pdb,wzx_seq39.pdb,0.35131
wzx,wzx_seq72.pdb,wzx_seq38.pdb,0.47175
wzx,wzx_seq72.pdb,wzx_seq6.pdb,0.43043
wzx,wzx_seq72.pdb,wzx_seq62.pdb,0.389
wzx,wzx_seq72.pdb,wzx_seq60.pdb,0.28077
wzx,wzx_seq72.pdb,wzx_seq53.pdb,0.38823
wzx,wzx_seq72.pdb,wzx_seq40.pdb,0.32988
wzx,wzx_seq72.pdb,wzx_seq78.pdb,0.42193
wzx,wzx_seq72.pdb,wzx_seq19.pdb,0.47899
wzx,wzx_seq72.pdb,wzx_seq34.pdb,0.39253
wzx,wzx_seq72.pdb,wzx_seq33.pdb,0.45514
wzx,wzx_seq72.pdb,wzx_seq81.pdb,0.41208
wzx,wzx_seq72.pdb,wzx_seq44.pdb,0.42926
wzx,wzx_seq72.pdb,wzx_seq2.pdb,0.46477
wzx,wzx_seq72.pdb,wzx_seq15.pdb,0.48355
wzx,wzx_seq72.pdb,wzx_seq21.pdb,0.38327
wzx,wzx_seq72.pdb,wzx_seq14.pdb,0.43141
wzx,wzx_seq72.pdb,wzx_seq35.pdb,0.38163
wzx,wzx_seq72.pdb,wzx_seq20.pdb,0.42452
wzx,wzx_seq72.pdb,wzx_seq82.pdb,0.40484
wzx,wzx_seq72.pdb,wzx_seq23.pdb,0.36685
wzx,wzx_seq72.pdb,wzx_seq24.pdb,0.3272
wzx,wzx_seq72.pdb,wzx_seq47.pdb,0.47624
wzx,wzx_seq72.pdb,wzx_seq83.pdb,0.45675
wzx,wzx_seq72.pdb,wzx_seq30.pdb,0.36472
wzx,wzx_seq72.pdb,wzx_seq43.pdb,0.37376
wzx,wzx_seq72.pdb,wzx_seq67.pdb,0.44538
wzx,wzx_seq72.pdb,wzx_seq46.pdb,0.44437
wzx,wzx_seq72.pdb,wzx_seq22.pdb,0.46653
wzx,wzx_seq72.pdb,wzx_seq76.pdb,0.3855
wzx,wzx_seq72.pdb,wzx_seq65.pdb,0.44033
wzx,wzx_seq59.pdb,wzx_seq10.pdb,0.31957
wzx,wzx_seq59.pdb,wzx_seq25.pdb,0.43162
wzx,wzx_seq59.pdb,wzx_seq71.pdb,0.54191
wzx,wzx_seq59.pdb,wzx_seq49.pdb,0.44363
wzx,wzx_seq59.pdb,wzx_seq36.pdb,0.45018
wzx,wzx_seq59.pdb,wzx_seq77.pdb,0.37112
wzx,wzx_seq59.pdb,wzx_seq45.pdb,0.37271
wzx,wzx_seq59.pdb,wzx_seq58.pdb,0.43697
wzx,wzx_seq59.pdb,wzx_seq27.pdb,0.46577
wzx,wzx_seq59.pdb,wzx_seq51.pdb,0.43934
wzx,wzx_seq59.pdb,wzx_seq66.pdb,0.54412
wzx,wzx_seq59.pdb,wzx_seq3.pdb,0.47799
wzx,wzx_seq59.pdb,wzx_seq79.pdb,0.43958
wzx,wzx_seq59.pdb,wzx_seq52.pdb,0.45053
wzx,wzx_seq59.pdb,wzx_seq48.pdb,0.42183
wzx,wzx_seq59.pdb,wzx_seq1.pdb,0.36915
wzx,wzx_seq59.pdb,wzx_seq32.pdb,0.32875
wzx,wzx_seq59.pdb,wzx_seq8.pdb,0.39655
wzx,wzx_seq59.pdb,wzx_seq63.pdb,0.34593
wzx,wzx_seq59.pdb,wzx_seq57.pdb,0.49058
wzx,wzx_seq59.pdb,wzx_seq4.pdb,0.43642
wzx,wzx_seq59.pdb,wzx_seq18.pdb,0.50878
wzx,wzx_seq59.pdb,wzx_seq54.pdb,0.35064
wzx,wzx_seq59.pdb,wzx_seq69.pdb,0.49205
wzx,wzx_seq59.pdb,wzx_seq55.pdb,0.41425
wzx,wzx_seq59.pdb,wzx_seq56.pdb,0.45067
wzx,wzx_seq59.pdb,wzx_seq39.pdb,0.45082
wzx,wzx_seq59.pdb,wzx_seq38.pdb,0.45966
wzx,wzx_seq59.pdb,wzx_seq6.pdb,0.44766
wzx,wzx_seq59.pdb,wzx_seq62.pdb,0.38364
wzx,wzx_seq59.pdb,wzx_seq60.pdb,0.27186
wzx,wzx_seq59.pdb,wzx_seq53.pdb,0.35468
wzx,wzx_seq59.pdb,wzx_seq40.pdb,0.39804
wzx,wzx_seq59.pdb,wzx_seq78.pdb,0.51888
wzx,wzx_seq59.pdb,wzx_seq19.pdb,0.40553
wzx,wzx_seq59.pdb,wzx_seq34.pdb,0.44055
wzx,wzx_seq59.pdb,wzx_seq33.pdb,0.49106
wzx,wzx_seq59.pdb,wzx_seq81.pdb,0.49635
wzx,wzx_seq59.pdb,wzx_seq44.pdb,0.44325
wzx,wzx_seq59.pdb,wzx_seq2.pdb,0.40457
wzx,wzx_seq59.pdb,wzx_seq15.pdb,0.4546
wzx,wzx_seq59.pdb,wzx_seq21.pdb,0.37184
wzx,wzx_seq59.pdb,wzx_seq14.pdb,0.45271
wzx,wzx_seq59.pdb,wzx_seq35.pdb,0.40664
wzx,wzx_seq59.pdb,wzx_seq20.pdb,0.43145
wzx,wzx_seq59.pdb,wzx_seq82.pdb,0.37918
wzx,wzx_seq59.pdb,wzx_seq23.pdb,0.45231
wzx,wzx_seq59.pdb,wzx_seq24.pdb,0.41163
wzx,wzx_seq59.pdb,wzx_seq47.pdb,0.4736
wzx,wzx_seq59.pdb,wzx_seq83.pdb,0.44621
wzx,wzx_seq59.pdb,wzx_seq30.pdb,0.39854
wzx,wzx_seq59.pdb,wzx_seq43.pdb,0.30849
wzx,wzx_seq59.pdb,wzx_seq67.pdb,0.36992
wzx,wzx_seq59.pdb,wzx_seq46.pdb,0.51327
wzx,wzx_seq59.pdb,wzx_seq22.pdb,0.43397
wzx,wzx_seq59.pdb,wzx_seq76.pdb,0.51791
wzx,wzx_seq59.pdb,wzx_seq65.pdb,0.48132
wzx,wzx_seq10.pdb,wzx_seq25.pdb,0.36593
wzx,wzx_seq10.pdb,wzx_seq71.pdb,0.34481
wzx,wzx_seq10.pdb,wzx_seq49.pdb,0.35227
wzx,wzx_seq10.pdb,wzx_seq36.pdb,0.34192
wzx,wzx_seq10.pdb,wzx_seq77.pdb,0.37713
wzx,wzx_seq10.pdb,wzx_seq45.pdb,0.3564
wzx,wzx_seq10.pdb,wzx_seq58.pdb,0.37772
wzx,wzx_seq10.pdb,wzx_seq27.pdb,0.34703
wzx,wzx_seq10.pdb,wzx_seq51.pdb,0.31644
wzx,wzx_seq10.pdb,wzx_seq66.pdb,0.33838
wzx,wzx_seq10.pdb,wzx_seq3.pdb,0.36346
wzx,wzx_seq10.pdb,wzx_seq79.pdb,0.36473
wzx,wzx_seq10.pdb,wzx_seq52.pdb,0.50039
wzx,wzx_seq10.pdb,wzx_seq48.pdb,0.32989
wzx,wzx_seq10.pdb,wzx_seq1.pdb,0.45628
wzx,wzx_seq10.pdb,wzx_seq32.pdb,0.33289
wzx,wzx_seq10.pdb,wzx_seq8.pdb,0.41508
wzx,wzx_seq10.pdb,wzx_seq63.pdb,0.34516
wzx,wzx_seq10.pdb,wzx_seq57.pdb,0.38477
wzx,wzx_seq10.pdb,wzx_seq4.pdb,0.40491
wzx,wzx_seq10.pdb,wzx_seq18.pdb,0.37617
wzx,wzx_seq10.pdb,wzx_seq54.pdb,0.41581
wzx,wzx_seq10.pdb,wzx_seq69.pdb,0.43365
wzx,wzx_seq10.pdb,wzx_seq55.pdb,0.35421
wzx,wzx_seq10.pdb,wzx_seq56.pdb,0.38706
wzx,wzx_seq10.pdb,wzx_seq39.pdb,0.32299
wzx,wzx_seq10.pdb,wzx_seq38.pdb,0.39364
wzx,wzx_seq10.pdb,wzx_seq6.pdb,0.33115
wzx,wzx_seq10.pdb,wzx_seq62.pdb,0.40619
wzx,wzx_seq10.pdb,wzx_seq60.pdb,0.29867
wzx,wzx_seq10.pdb,wzx_seq53.pdb,0.42858
wzx,wzx_seq10.pdb,wzx_seq40.pdb,0.35375
wzx,wzx_seq10.pdb,wzx_seq78.pdb,0.34262
wzx,wzx_seq10.pdb,wzx_seq19.pdb,0.43012
wzx,wzx_seq10.pdb,wzx_seq34.pdb,0.38536
wzx,wzx_seq10.pdb,wzx_seq33.pdb,0.33509
wzx,wzx_seq10.pdb,wzx_seq81.pdb,0.36192
wzx,wzx_seq10.pdb,wzx_seq44.pdb,0.40208
wzx,wzx_seq10.pdb,wzx_seq2.pdb,0.40812
wzx,wzx_seq10.pdb,wzx_seq15.pdb,0.34681
wzx,wzx_seq10.pdb,wzx_seq21.pdb,0.38969
wzx,wzx_seq10.pdb,wzx_seq14.pdb,0.51748
wzx,wzx_seq10.pdb,wzx_seq35.pdb,0.37486
wzx,wzx_seq10.pdb,wzx_seq20.pdb,0.39809
wzx,wzx_seq10.pdb,wzx_seq82.pdb,0.31431
wzx,wzx_seq10.pdb,wzx_seq23.pdb,0.37537
wzx,wzx_seq10.pdb,wzx_seq24.pdb,0.36334
wzx,wzx_seq10.pdb,wzx_seq47.pdb,0.38635
wzx,wzx_seq10.pdb,wzx_seq83.pdb,0.46691
wzx,wzx_seq10.pdb,wzx_seq30.pdb,0.32946
wzx,wzx_seq10.pdb,wzx_seq43.pdb,0.33715
wzx,wzx_seq10.pdb,wzx_seq67.pdb,0.38294
wzx,wzx_seq10.pdb,wzx_seq46.pdb,0.42731
wzx,wzx_seq10.pdb,wzx_seq22.pdb,0.35713
wzx,wzx_seq10.pdb,wzx_seq76.pdb,0.34351
wzx,wzx_seq10.pdb,wzx_seq65.pdb,0.35054
wzx,wzx_seq25.pdb,wzx_seq71.pdb,0.42244
wzx,wzx_seq25.pdb,wzx_seq49.pdb,0.34617
wzx,wzx_seq25.pdb,wzx_seq36.pdb,0.43076
wzx,wzx_seq25.pdb,wzx_seq77.pdb,0.49841
wzx,wzx_seq25.pdb,wzx_seq45.pdb,0.52118
wzx,wzx_seq25.pdb,wzx_seq58.pdb,0.38814
wzx,wzx_seq25.pdb,wzx_seq27.pdb,0.36958
wzx,wzx_seq25.pdb,wzx_seq51.pdb,0.32647
wzx,wzx_seq25.pdb,wzx_seq66.pdb,0.39558
wzx,wzx_seq25.pdb,wzx_seq3.pdb,0.42304
wzx,wzx_seq25.pdb,wzx_seq79.pdb,0.3978
wzx,wzx_seq25.pdb,wzx_seq52.pdb,0.48292
wzx,wzx_seq25.pdb,wzx_seq48.pdb,0.40007
wzx,wzx_seq25.pdb,wzx_seq1.pdb,0.35288
wzx,wzx_seq25.pdb,wzx_seq32.pdb,0.35679
wzx,wzx_seq25.pdb,wzx_seq8.pdb,0.39176
wzx,wzx_seq25.pdb,wzx_seq63.pdb,0.46311
wzx,wzx_seq25.pdb,wzx_seq57.pdb,0.38315
wzx,wzx_seq25.pdb,wzx_seq4.pdb,0.55999
wzx,wzx_seq25.pdb,wzx_seq18.pdb,0.37573
wzx,wzx_seq25.pdb,wzx_seq54.pdb,0.46013
wzx,wzx_seq25.pdb,wzx_seq69.pdb,0.39989
wzx,wzx_seq25.pdb,wzx_seq55.pdb,0.31313
wzx,wzx_seq25.pdb,wzx_seq56.pdb,0.43533
wzx,wzx_seq25.pdb,wzx_seq39.pdb,0.49293
wzx,wzx_seq25.pdb,wzx_seq38.pdb,0.44992
wzx,wzx_seq25.pdb,wzx_seq6.pdb,0.36056
wzx,wzx_seq25.pdb,wzx_seq62.pdb,0.44149
wzx,wzx_seq25.pdb,wzx_seq60.pdb,0.3152
wzx,wzx_seq25.pdb,wzx_seq53.pdb,0.45309
wzx,wzx_seq25.pdb,wzx_seq40.pdb,0.38152
wzx,wzx_seq25.pdb,wzx_seq78.pdb,0.41586
wzx,wzx_seq25.pdb,wzx_seq19.pdb,0.41902
wzx,wzx_seq25.pdb,wzx_seq34.pdb,0.36516
wzx,wzx_seq25.pdb,wzx_seq33.pdb,0.3729
wzx,wzx_seq25.pdb,wzx_seq81.pdb,0.38086
wzx,wzx_seq25.pdb,wzx_seq44.pdb,0.4132
wzx,wzx_seq25.pdb,wzx_seq2.pdb,0.35602
wzx,wzx_seq25.pdb,wzx_seq15.pdb,0.38822
wzx,wzx_seq25.pdb,wzx_seq21.pdb,0.41397
wzx,wzx_seq25.pdb,wzx_seq14.pdb,0.46107
wzx,wzx_seq25.pdb,wzx_seq35.pdb,0.41921
wzx,wzx_seq25.pdb,wzx_seq20.pdb,0.42279
wzx,wzx_seq25.pdb,wzx_seq82.pdb,0.55471
wzx,wzx_seq25.pdb,wzx_seq23.pdb,0.42798
wzx,wzx_seq25.pdb,wzx_seq24.pdb,0.61151
wzx,wzx_seq25.pdb,wzx_seq47.pdb,0.38556
wzx,wzx_seq25.pdb,wzx_seq83.pdb,0.39315
wzx,wzx_seq25.pdb,wzx_seq30.pdb,0.43218
wzx,wzx_seq25.pdb,wzx_seq43.pdb,0.3851
wzx,wzx_seq25.pdb,wzx_seq67.pdb,0.37314
wzx,wzx_seq25.pdb,wzx_seq46.pdb,0.46011
wzx,wzx_seq25.pdb,wzx_seq22.pdb,0.44118
wzx,wzx_seq25.pdb,wzx_seq76.pdb,0.37519
wzx,wzx_seq25.pdb,wzx_seq65.pdb,0.44821
wzx,wzx_seq71.pdb,wzx_seq49.pdb,0.37688
wzx,wzx_seq71.pdb,wzx_seq36.pdb,0.51638
wzx,wzx_seq71.pdb,wzx_seq77.pdb,0.37703
wzx,wzx_seq71.pdb,wzx_seq45.pdb,0.39891
wzx,wzx_seq71.pdb,wzx_seq58.pdb,0.56092
wzx,wzx_seq71.pdb,wzx_seq27.pdb,0.43921
wzx,wzx_seq71.pdb,wzx_seq51.pdb,0.4314
wzx,wzx_seq71.pdb,wzx_seq66.pdb,0.61525
wzx,wzx_seq71.pdb,wzx_seq3.pdb,0.42771
wzx,wzx_seq71.pdb,wzx_seq79.pdb,0.39434
wzx,wzx_seq71.pdb,wzx_seq52.pdb,0.48194
wzx,wzx_seq71.pdb,wzx_seq48.pdb,0.46218
wzx,wzx_seq71.pdb,wzx_seq1.pdb,0.39311
wzx,wzx_seq71.pdb,wzx_seq32.pdb,0.33861
wzx,wzx_seq71.pdb,wzx_seq8.pdb,0.38413
wzx,wzx_seq71.pdb,wzx_seq63.pdb,0.45518
wzx,wzx_seq71.pdb,wzx_seq57.pdb,0.45923
wzx,wzx_seq71.pdb,wzx_seq4.pdb,0.45845
wzx,wzx_seq71.pdb,wzx_seq18.pdb,0.49129
wzx,wzx_seq71.pdb,wzx_seq54.pdb,0.50804
wzx,wzx_seq71.pdb,wzx_seq69.pdb,0.57851
wzx,wzx_seq71.pdb,wzx_seq55.pdb,0.40042
wzx,wzx_seq71.pdb,wzx_seq56.pdb,0.46644
wzx,wzx_seq71.pdb,wzx_seq39.pdb,0.50293
wzx,wzx_seq71.pdb,wzx_seq38.pdb,0.37745
wzx,wzx_seq71.pdb,wzx_seq6.pdb,0.42601
wzx,wzx_seq71.pdb,wzx_seq62.pdb,0.44776
wzx,wzx_seq71.pdb,wzx_seq60.pdb,0.31307
wzx,wzx_seq71.pdb,wzx_seq53.pdb,0.50192
wzx,wzx_seq71.pdb,wzx_seq40.pdb,0.37438
wzx,wzx_seq71.pdb,wzx_seq78.pdb,0.51856
wzx,wzx_seq71.pdb,wzx_seq19.pdb,0.42822
wzx,wzx_seq71.pdb,wzx_seq34.pdb,0.44856
wzx,wzx_seq71.pdb,wzx_seq33.pdb,0.42974
wzx,wzx_seq71.pdb,wzx_seq81.pdb,0.61973
wzx,wzx_seq71.pdb,wzx_seq44.pdb,0.37883
wzx,wzx_seq71.pdb,wzx_seq2.pdb,0.39121
wzx,wzx_seq71.pdb,wzx_seq15.pdb,0.39319
wzx,wzx_seq71.pdb,wzx_seq21.pdb,0.47827
wzx,wzx_seq71.pdb,wzx_seq14.pdb,0.54237
wzx,wzx_seq71.pdb,wzx_seq35.pdb,0.39703
wzx,wzx_seq71.pdb,wzx_seq20.pdb,0.52074
wzx,wzx_seq71.pdb,wzx_seq82.pdb,0.43789
wzx,wzx_seq71.pdb,wzx_seq23.pdb,0.5802
wzx,wzx_seq71.pdb,wzx_seq24.pdb,0.49387
wzx,wzx_seq71.pdb,wzx_seq47.pdb,0.44284
wzx,wzx_seq71.pdb,wzx_seq83.pdb,0.50674
wzx,wzx_seq71.pdb,wzx_seq30.pdb,0.4172
wzx,wzx_seq71.pdb,wzx_seq43.pdb,0.38456
wzx,wzx_seq71.pdb,wzx_seq67.pdb,0.3912
wzx,wzx_seq71.pdb,wzx_seq46.pdb,0.55017
wzx,wzx_seq71.pdb,wzx_seq22.pdb,0.48127
wzx,wzx_seq71.pdb,wzx_seq76.pdb,0.60026
wzx,wzx_seq71.pdb,wzx_seq65.pdb,0.50313
wzx,wzx_seq49.pdb,wzx_seq36.pdb,0.41189
wzx,wzx_seq49.pdb,wzx_seq77.pdb,0.39891
wzx,wzx_seq49.pdb,wzx_seq45.pdb,0.39138
wzx,wzx_seq49.pdb,wzx_seq58.pdb,0.44488
wzx,wzx_seq49.pdb,wzx_seq27.pdb,0.47028
wzx,wzx_seq49.pdb,wzx_seq51.pdb,0.60995
wzx,wzx_seq49.pdb,wzx_seq66.pdb,0.4247
wzx,wzx_seq49.pdb,wzx_seq3.pdb,0.43931
wzx,wzx_seq49.pdb,wzx_seq79.pdb,0.45891
wzx,wzx_seq49.pdb,wzx_seq52.pdb,0.42243
wzx,wzx_seq49.pdb,wzx_seq48.pdb,0.50402
wzx,wzx_seq49.pdb,wzx_seq1.pdb,0.37134
wzx,wzx_seq49.pdb,wzx_seq32.pdb,0.34251
wzx,wzx_seq49.pdb,wzx_seq8.pdb,0.42845
wzx,wzx_seq49.pdb,wzx_seq63.pdb,0.41444
wzx,wzx_seq49.pdb,wzx_seq57.pdb,0.49195
wzx,wzx_seq49.pdb,wzx_seq4.pdb,0.3529
wzx,wzx_seq49.pdb,wzx_seq18.pdb,0.54469
wzx,wzx_seq49.pdb,wzx_seq54.pdb,0.36998
wzx,wzx_seq49.pdb,wzx_seq69.pdb,0.48417
wzx,wzx_seq49.pdb,wzx_seq55.pdb,0.39949
wzx,wzx_seq49.pdb,wzx_seq56.pdb,0.50487
wzx,wzx_seq49.pdb,wzx_seq39.pdb,0.3463
wzx,wzx_seq49.pdb,wzx_seq38.pdb,0.44013
wzx,wzx_seq49.pdb,wzx_seq6.pdb,0.43551
wzx,wzx_seq49.pdb,wzx_seq62.pdb,0.40025
wzx,wzx_seq49.pdb,wzx_seq60.pdb,0.28674
wzx,wzx_seq49.pdb,wzx_seq53.pdb,0.37242
wzx,wzx_seq49.pdb,wzx_seq40.pdb,0.38386
wzx,wzx_seq49.pdb,wzx_seq78.pdb,0.42578
wzx,wzx_seq49.pdb,wzx_seq19.pdb,0.46335
wzx,wzx_seq49.pdb,wzx_seq34.pdb,0.45746
wzx,wzx_seq49.pdb,wzx_seq33.pdb,0.39351
wzx,wzx_seq49.pdb,wzx_seq81.pdb,0.43779
wzx,wzx_seq49.pdb,wzx_seq44.pdb,0.41751
wzx,wzx_seq49.pdb,wzx_seq2.pdb,0.39455
wzx,wzx_seq49.pdb,wzx_seq15.pdb,0.42562
wzx,wzx_seq49.pdb,wzx_seq21.pdb,0.38583
wzx,wzx_seq49.pdb,wzx_seq14.pdb,0.37171
wzx,wzx_seq49.pdb,wzx_seq35.pdb,0.38957
wzx,wzx_seq49.pdb,wzx_seq20.pdb,0.44265
wzx,wzx_seq49.pdb,wzx_seq82.pdb,0.40462
wzx,wzx_seq49.pdb,wzx_seq23.pdb,0.41682
wzx,wzx_seq49.pdb,wzx_seq24.pdb,0.38145
wzx,wzx_seq49.pdb,wzx_seq47.pdb,0.5578
wzx,wzx_seq49.pdb,wzx_seq83.pdb,0.40839
wzx,wzx_seq49.pdb,wzx_seq30.pdb,0.37636
wzx,wzx_seq49.pdb,wzx_seq43.pdb,0.34468
wzx,wzx_seq49.pdb,wzx_seq67.pdb,0.3645
wzx,wzx_seq49.pdb,wzx_seq46.pdb,0.45046
wzx,wzx_seq49.pdb,wzx_seq22.pdb,0.47761
wzx,wzx_seq49.pdb,wzx_seq76.pdb,0.39768
wzx,wzx_seq49.pdb,wzx_seq65.pdb,0.37808
wzx,wzx_seq36.pdb,wzx_seq77.pdb,0.42763
wzx,wzx_seq36.pdb,wzx_seq45.pdb,0.46163
wzx,wzx_seq36.pdb,wzx_seq58.pdb,0.39311
wzx,wzx_seq36.pdb,wzx_seq27.pdb,0.35767
wzx,wzx_seq36.pdb,wzx_seq51.pdb,0.3734
wzx,wzx_seq36.pdb,wzx_seq66.pdb,0.38989
wzx,wzx_seq36.pdb,wzx_seq3.pdb,0.39218
wzx,wzx_seq36.pdb,wzx_seq79.pdb,0.39633
wzx,wzx_seq36.pdb,wzx_seq52.pdb,0.43662
wzx,wzx_seq36.pdb,wzx_seq48.pdb,0.38728
wzx,wzx_seq36.pdb,wzx_seq1.pdb,0.37565
wzx,wzx_seq36.pdb,wzx_seq32.pdb,0.34771
wzx,wzx_seq36.pdb,wzx_seq8.pdb,0.36608
wzx,wzx_seq36.pdb,wzx_seq63.pdb,0.43519
wzx,wzx_seq36.pdb,wzx_seq57.pdb,0.39548
wzx,wzx_seq36.pdb,wzx_seq4.pdb,0.45313
wzx,wzx_seq36.pdb,wzx_seq18.pdb,0.37413
wzx,wzx_seq36.pdb,wzx_seq54.pdb,0.44696
wzx,wzx_seq36.pdb,wzx_seq69.pdb,0.40816
wzx,wzx_seq36.pdb,wzx_seq55.pdb,0.38394
wzx,wzx_seq36.pdb,wzx_seq56.pdb,0.42666
wzx,wzx_seq36.pdb,wzx_seq39.pdb,0.43217
wzx,wzx_seq36.pdb,wzx_seq38.pdb,0.37683
wzx,wzx_seq36.pdb,wzx_seq6.pdb,0.39953
wzx,wzx_seq36.pdb,wzx_seq62.pdb,0.42081
wzx,wzx_seq36.pdb,wzx_seq60.pdb,0.3208
wzx,wzx_seq36.pdb,wzx_seq53.pdb,0.44501
wzx,wzx_seq36.pdb,wzx_seq40.pdb,0.46683
wzx,wzx_seq36.pdb,wzx_seq78.pdb,0.43238
wzx,wzx_seq36.pdb,wzx_seq19.pdb,0.4249
wzx,wzx_seq36.pdb,wzx_seq34.pdb,0.39362
wzx,wzx_seq36.pdb,wzx_seq33.pdb,0.35764
wzx,wzx_seq36.pdb,wzx_seq81.pdb,0.45913
wzx,wzx_seq36.pdb,wzx_seq44.pdb,0.4233
wzx,wzx_seq36.pdb,wzx_seq2.pdb,0.35708
wzx,wzx_seq36.pdb,wzx_seq15.pdb,0.38225
wzx,wzx_seq36.pdb,wzx_seq21.pdb,0.42836
wzx,wzx_seq36.pdb,wzx_seq14.pdb,0.47057
wzx,wzx_seq36.pdb,wzx_seq35.pdb,0.51231
wzx,wzx_seq36.pdb,wzx_seq20.pdb,0.3983
wzx,wzx_seq36.pdb,wzx_seq82.pdb,0.53098
wzx,wzx_seq36.pdb,wzx_seq23.pdb,0.45536
wzx,wzx_seq36.pdb,wzx_seq24.pdb,0.43854
wzx,wzx_seq36.pdb,wzx_seq47.pdb,0.37588
wzx,wzx_seq36.pdb,wzx_seq83.pdb,0.38888
wzx,wzx_seq36.pdb,wzx_seq30.pdb,0.39128
wzx,wzx_seq36.pdb,wzx_seq43.pdb,0.32389
wzx,wzx_seq36.pdb,wzx_seq67.pdb,0.39205
wzx,wzx_seq36.pdb,wzx_seq46.pdb,0.3905
